temperature,solar_irradiance,cloud_cover,humidity,wind_speed,rainfall,dust_level,hour,month,solar_power,wind_power,total_power
31.82,385.52,46.83,62.2,6.94,0.0,1.93,16,5,1104.07,209.02,1313.09
34.46,220.03,29.91,65.41,4.23,0.0,3.1,17,5,595.88,25.92,621.8
30.39,0.0,38.5,57.96,6.78,0.0,3.52,18,5,53.26,187.03,240.29
32.12,0.0,56.73,57.7,5.56,0.0,2.76,19,5,0.0,86.55,86.55
28.96,0.0,10.15,56.92,6.37,0.0,2.91,20,5,14.79,112.68,127.47
32.7,0.0,22.01,59.65,4.67,0.0,3.65,21,5,0.0,1.83,1.83
29.79,0.0,42.79,50.27,3.85,0.0,2.11,22,5,15.01,13.5,28.5
27.38,0.0,21.75,76.54,1.21,0.0,3.19,23,5,0.0,0.0,0.0
28.17,0.0,27.64,71.56,6.04,0.0,2.59,0,5,45.71,109.37,155.08
24.21,0.0,36.7,62.09,2.37,0.0,2.97,1,5,0.0,6.13,6.13
25.79,0.0,14.79,77.93,0.87,0.0,4.28,2,5,0.0,21.94,21.94
25.11,0.0,45.65,66.74,3.85,0.0,3.98,3,5,7.35,14.89,22.24
25.38,0.0,35.43,62.94,4.5,0.0,2.38,4,5,0.0,18.31,18.31
27.39,0.0,43.49,69.12,4.69,0.0,3.0,5,5,0.0,36.76,36.76
27.37,11.93,26.88,52.94,4.74,0.0,4.25,6,5,39.28,11.81,51.08
27.74,222.66,23.24,62.94,4.63,0.0,2.16,7,5,624.96,0.0,624.96
26.03,367.98,48.52,70.74,5.78,0.0,2.45,8,5,1082.48,82.21,1164.69
28.37,691.76,5.7,79.22,5.45,0.0,4.17,9,5,1950.61,92.41,2043.02
30.92,817.69,22.17,51.72,5.83,0.0,2.83,10,5,2308.93,95.72,2404.65
32.45,936.47,13.59,50.52,3.53,0.0,1.58,11,5,2628.39,0.0,2628.39
31.65,862.08,30.92,59.1,1.15,0.0,3.47,12,5,2367.06,1.47,2368.52
37.76,884.56,20.46,51.1,4.55,0.0,3.06,13,5,2376.01,53.8,2429.8
36.91,740.75,36.39,60.98,2.19,0.0,3.79,14,5,1989.24,0.0,1989.24
35.71,664.93,19.33,68.33,6.3,0.0,3.37,15,5,1823.8,125.06,1948.86
34.75,458.08,30.15,65.52,5.09,0.0,3.57,16,5,1259.96,25.0,1284.97
33.82,260.84,14.15,54.88,5.42,0.0,2.31,17,5,775.23,54.6,829.83
31.92,0.0,29.97,72.31,2.61,0.0,3.79,18,5,46.54,0.0,46.54
32.43,0.0,6.32,59.47,4.51,0.0,5.01,19,5,13.46,11.01,24.47
31.49,0.0,48.15,65.36,3.9,0.0,2.0,20,5,16.78,37.79,54.57
27.95,0.0,36.75,68.82,2.52,0.0,2.18,21,5,0.0,0.0,0.0
29.02,0.0,52.26,67.76,5.82,0.0,3.8,22,5,24.82,92.62,117.44
27.08,0.0,25.74,73.5,4.02,0.0,2.94,23,5,13.22,38.38,51.59
23.5,0.0,57.89,77.25,2.07,0.0,2.15,0,5,11.47,5.55,17.02
24.28,0.0,50.74,75.67,2.72,0.0,2.0,1,5,5.15,17.68,22.82
24.45,0.0,36.78,65.47,2.28,0.0,5.89,2,5,39.61,0.0,39.61
27.73,0.0,39.73,58.78,2.75,0.0,1.43,3,5,47.92,0.0,47.92
25.9,0.0,6.23,73.87,2.05,0.0,1.91,4,5,3.63,1.39,5.02
23.56,0.0,27.78,73.4,3.06,0.0,3.52,5,5,15.0,0.0,15.0
27.09,7.4,33.31,73.52,4.9,0.0,1.99,6,5,6.75,23.14,29.89
25.08,282.32,7.45,65.21,8.05,0.0,3.11,7,5,814.52,404.16,1218.69
30.23,427.91,28.07,68.66,2.19,0.0,1.65,8,5,1243.04,20.19,1263.23
29.19,620.74,31.98,61.55,2.69,0.0,2.75,9,5,1713.53,0.0,1713.53
31.05,858.96,13.97,58.82,0.5,0.0,2.66,10,5,2390.12,10.97,2401.1
34.38,856.14,32.38,67.13,2.27,0.0,2.22,11,5,2405.59,28.61,2434.2
31.5,919.42,26.23,70.0,3.31,0.0,3.17,12,5,2565.39,0.0,2565.39
32.13,848.58,33.78,62.19,3.54,0.0,2.34,13,5,2391.59,10.03,2401.62
33.85,787.21,30.49,55.61,2.5,0.0,3.58,14,5,2158.9,0.0,2158.9
36.45,620.27,18.06,54.59,1.82,0.0,2.02,15,5,1751.04,0.0,1751.04
32.45,445.26,24.76,61.24,4.09,0.0,3.43,16,5,1253.36,26.49,1279.85
29.98,183.33,35.26,59.93,3.26,0.0,3.63,17,5,498.47,21.69,520.15
32.76,0.0,15.18,62.27,3.35,0.0,3.62,18,5,33.04,0.0,33.04
33.22,0.0,39.02,55.09,6.76,0.0,4.19,19,5,0.12,167.23,167.35
32.99,0.0,16.42,71.84,4.09,0.0,1.43,20,5,0.0,11.76,11.76
29.2,0.0,37.44,48.09,3.16,0.0,1.71,21,5,12.19,29.73,41.91
27.98,0.0,45.75,60.35,2.43,0.0,1.38,22,5,0.0,7.18,7.18
29.13,0.0,13.23,70.23,3.37,0.0,3.36,23,5,16.14,19.95,36.09
23.64,0.0,29.13,83.25,6.33,0.0,2.07,0,5,0.0,137.36,137.36
25.07,0.0,38.18,64.13,8.24,0.0,2.6,1,5,0.0,417.53,417.53
25.44,0.0,37.97,66.63,3.1,0.0,3.75,2,5,6.35,11.61,17.96
25.66,0.0,27.85,71.89,2.18,0.0,3.89,3,5,39.65,0.0,39.65
24.39,0.0,7.88,73.73,7.06,0.0,0.72,4,5,0.0,216.39,216.39
25.7,0.0,41.63,69.24,1.78,0.0,3.09,5,5,10.36,0.0,10.36
22.71,0.0,33.54,77.99,2.67,0.0,2.51,6,5,6.35,0.0,6.35
26.49,218.85,32.02,69.57,2.15,0.0,3.28,7,5,566.11,0.0,566.11
29.37,462.09,33.08,66.29,4.11,0.0,3.12,8,5,1303.98,0.0,1303.98
28.51,533.31,49.93,77.34,3.26,0.0,2.84,9,5,1524.87,0.0,1524.87
31.36,719.38,31.3,60.04,2.62,0.0,4.72,10,5,1943.37,15.44,1958.81
33.15,838.93,33.32,57.29,5.44,0.0,3.39,11,5,2302.0,53.59,2355.58
33.0,931.07,17.48,56.96,4.7,0.0,2.46,12,5,2595.44,22.6,2618.04
34.57,777.84,39.26,52.8,10.46,0.0,2.71,13,5,2168.23,1178.26,3346.49
33.37,846.73,8.96,58.04,2.75,0.0,1.21,14,5,2376.42,0.0,2376.42
34.67,570.15,38.24,52.47,6.15,0.0,1.29,15,5,1571.93,138.19,1710.12
35.73,476.79,19.79,59.82,2.7,0.0,2.55,16,5,1334.06,13.61,1347.67
34.55,197.86,36.91,61.34,0.5,0.0,3.37,17,5,519.92,16.64,536.56
32.64,6.07,9.26,61.77,1.82,0.0,4.17,18,5,40.28,13.15,53.43
32.82,0.0,1.99,62.81,3.79,0.0,1.99,19,5,4.58,21.4,25.98
32.35,0.0,41.22,66.68,5.8,0.0,3.56,20,5,0.0,98.43,98.43
26.91,0.0,20.8,58.51,1.09,0.0,4.73,21,5,0.0,0.0,0.0
30.43,0.0,46.69,64.67,6.01,0.0,4.34,22,5,0.0,94.28,94.28
26.98,0.0,36.46,79.48,5.05,0.0,3.71,23,5,0.0,23.12,23.12
27.17,0.0,41.07,62.14,0.84,0.0,1.74,0,5,1.31,0.0,1.31
27.53,0.0,32.47,86.01,1.51,0.0,2.52,1,5,6.56,13.81,20.37
23.18,0.0,37.25,68.77,1.26,0.0,3.97,2,5,0.0,0.0,0.0
24.0,0.0,24.78,72.18,4.8,0.0,3.72,3,5,0.0,40.27,40.27
24.8,0.0,14.98,71.57,4.08,0.0,3.73,4,5,33.76,11.22,44.97
24.56,0.0,10.43,58.08,3.0,0.0,3.99,5,5,56.03,1.01,57.04
29.13,19.83,15.08,57.65,1.37,0.0,2.76,6,5,73.35,0.0,73.35
26.28,255.54,36.84,72.75,3.18,0.0,2.65,7,5,732.67,0.0,732.67
27.94,394.9,55.33,63.62,4.82,0.0,7.23,8,5,1004.73,16.3,1021.03
30.37,678.52,15.15,55.6,1.41,0.0,3.38,9,5,1891.51,0.0,1891.51
29.56,712.15,34.79,73.26,6.27,0.0,4.44,10,5,1943.69,123.13,2066.82
31.97,889.86,21.3,63.1,1.15,0.0,3.09,11,5,2515.3,7.84,2523.14
34.08,900.79,26.47,56.98,4.36,0.0,3.41,12,5,2461.41,22.66,2484.06
33.9,926.88,19.15,76.6,2.06,0.0,2.78,13,5,2592.57,0.0,2592.57
34.76,800.7,18.33,49.3,1.4,0.0,3.26,14,5,2188.12,0.0,2188.12
34.27,571.5,39.79,49.61,2.98,0.0,1.73,15,5,1638.79,11.39,1650.18
32.62,474.85,5.57,56.67,4.72,0.0,4.05,16,5,1295.27,14.11,1309.38
34.88,262.85,28.35,59.38,1.62,0.0,6.48,17,5,694.97,17.77,712.74
36.23,10.85,10.28,59.14,3.62,0.0,3.32,18,5,28.44,0.74,29.18
32.59,0.0,30.85,54.07,3.25,0.0,1.29,19,5,16.71,16.86,33.58
31.7,0.0,38.75,49.83,3.36,0.0,2.33,20,5,0.0,0.0,0.0
31.1,0.0,40.2,66.35,7.63,0.0,4.69,21,5,25.86,312.5,338.36
26.87,0.0,14.67,63.23,2.95,0.0,1.82,22,5,0.0,12.4,12.4
30.12,0.0,8.01,62.92,9.84,0.0,3.55,23,5,13.59,904.12,917.72
26.92,0.0,1.69,67.39,3.96,0.0,4.43,0,5,0.0,0.0,0.0
28.27,0.0,7.62,72.73,6.12,0.0,3.74,1,5,17.91,138.81,156.72
24.22,0.0,60.1,65.84,2.95,0.0,1.41,2,5,33.26,0.0,33.26
27.88,0.0,44.75,78.26,1.34,0.0,2.7,3,5,0.0,0.0,0.0
26.48,0.0,36.31,66.05,1.34,0.0,4.23,4,5,0.0,0.22,0.22
26.65,0.0,3.92,56.29,4.16,0.0,2.28,5,5,0.0,20.4,20.4
26.96,27.89,25.26,58.58,7.34,0.0,3.64,6,5,115.44,274.47,389.9
27.28,257.95,14.25,57.85,1.22,0.0,2.28,7,5,704.2,0.0,704.2
30.65,499.22,16.15,56.39,4.86,0.0,3.94,8,5,1358.82,37.14,1395.96
30.36,615.83,32.57,64.64,4.1,0.0,3.37,9,5,1669.24,0.0,1669.24
28.49,609.68,52.91,72.86,4.62,0.0,3.59,10,5,1717.76,27.57,1745.33
30.97,672.58,54.29,44.06,2.22,0.0,2.53,11,5,1905.74,0.0,1905.74
33.4,600.93,67.41,66.07,1.22,0.0,2.29,12,5,1627.63,19.98,1647.61
34.94,911.92,20.0,68.37,1.25,0.0,0.94,13,5,2625.98,29.21,2655.2
34.89,842.2,18.21,73.54,2.4,0.0,2.53,14,5,2347.65,0.0,2347.65
36.98,603.8,33.63,57.99,2.21,0.0,2.8,15,5,1625.4,27.95,1653.35
32.05,416.23,28.1,46.31,1.65,0.0,3.71,16,5,1103.68,0.0,1103.68
34.69,221.26,31.1,46.62,2.5,0.0,1.38,17,5,671.08,15.09,686.18
30.96,0.0,12.58,68.99,3.93,0.0,4.88,18,5,12.36,21.04,33.4
33.79,0.0,20.2,59.2,7.78,0.0,2.51,19,5,3.12,317.29,320.42
31.3,0.0,30.89,56.4,7.19,0.0,2.79,20,5,30.45,236.8,267.25
30.78,0.0,29.49,50.13,2.53,0.0,3.75,21,5,6.44,0.0,6.44
27.56,0.0,39.77,57.32,1.18,0.0,2.89,22,5,0.0,0.0,0.0
29.57,0.0,39.88,67.72,10.49,0.0,3.79,23,5,0.0,1211.33,1211.33
28.26,0.0,10.6,68.93,3.62,0.0,2.6,0,5,40.77,15.88,56.65
26.77,0.0,13.85,74.6,8.81,0.0,2.63,1,5,31.28,559.74,591.02
25.2,0.0,19.04,79.31,3.95,0.0,3.0,2,5,0.0,0.0,0.0
26.1,0.0,28.91,60.66,6.64,0.0,2.73,3,5,3.58,179.99,183.56
24.34,0.0,10.27,77.18,3.46,0.0,3.57,4,5,24.45,16.92,41.37
27.18,0.0,11.11,60.45,4.44,0.0,4.51,5,5,0.0,23.41,23.41
29.17,30.35,27.02,63.0,3.94,0.0,0.98,6,5,70.66,7.63,78.29
29.33,234.51,18.2,57.94,2.24,0.0,4.45,7,5,632.86,0.0,632.86
27.84,336.0,55.8,71.75,5.41,0.0,3.64,8,5,947.06,53.43,1000.49
30.77,707.63,8.05,57.44,1.07,0.0,4.77,9,5,1953.66,6.27,1959.93
29.58,512.11,64.55,68.68,3.02,0.0,3.64,10,5,1397.66,0.0,1397.66
33.59,907.34,13.26,62.53,6.43,0.0,3.94,11,5,2463.18,141.86,2605.04
34.44,785.85,39.03,66.78,3.76,0.0,2.12,12,5,2137.67,39.34,2177.01
31.75,605.0,64.41,65.57,1.28,0.0,4.59,13,5,1697.85,0.0,1697.85
33.32,842.47,15.84,73.97,2.17,0.0,2.19,14,5,2360.7,0.0,2360.7
34.8,582.04,35.75,52.09,1.53,0.0,3.14,15,5,1633.7,2.4,1636.1
34.61,450.37,17.11,63.83,2.57,0.0,5.27,16,5,1166.29,0.0,1166.29
32.74,241.39,31.81,62.92,1.91,0.0,3.98,17,5,693.7,0.0,693.7
34.35,0.0,38.32,51.75,5.02,0.0,2.74,18,5,28.82,30.3,59.12
33.11,0.0,36.84,66.93,4.67,0.0,3.16,19,5,0.0,7.11,7.11
31.23,0.0,5.23,68.33,1.71,0.0,3.91,20,5,0.0,2.6,2.6
29.1,0.0,13.68,58.93,3.45,0.0,4.45,21,5,0.0,20.17,20.17
30.51,0.0,6.44,49.02,2.67,0.0,2.23,22,5,8.66,3.37,12.03
30.21,0.0,23.58,61.91,2.89,0.0,4.13,23,5,40.49,0.0,40.49
26.05,0.0,64.96,62.26,4.17,0.0,3.29,0,5,14.19,2.46,16.65
25.06,0.0,57.82,70.23,6.81,0.0,2.35,1,5,3.44,185.73,189.18
26.22,0.0,23.81,67.63,6.79,0.0,4.19,2,5,33.45,192.95,226.4
24.77,0.0,12.11,83.53,3.28,0.0,2.73,3,5,0.0,6.23,6.23
25.27,0.0,65.4,62.78,3.18,0.0,2.33,4,5,29.45,4.07,33.52
27.09,0.0,62.77,71.23,3.84,0.0,3.53,5,5,0.0,0.0,0.0
23.91,2.51,19.0,59.5,3.61,0.0,3.63,6,5,22.93,24.64,47.57
29.79,279.63,12.02,55.42,1.14,0.0,3.27,7,5,795.4,0.0,795.4
29.12,448.94,23.4,60.51,4.18,0.0,2.16,8,5,1263.57,40.08,1303.65
29.69,695.08,8.38,56.61,4.22,0.0,5.11,9,5,1868.73,20.41,1889.14
31.47,797.35,19.52,64.73,3.48,0.0,4.28,10,5,2146.11,0.0,2146.11
32.75,940.84,4.79,59.47,3.29,0.0,4.04,11,5,2552.35,0.0,2552.35
31.25,986.55,14.16,68.1,7.52,0.0,2.49,12,5,2812.42,303.18,3115.59
36.88,901.92,19.36,46.53,4.31,0.0,2.93,13,5,2468.4,0.78,2469.17
35.2,693.0,48.93,58.19,5.86,0.0,1.99,14,5,1927.17,82.35,2009.52
35.97,601.68,28.0,49.88,7.89,0.0,3.07,15,5,1618.49,359.45,1977.94
36.57,467.13,20.5,65.3,5.8,0.0,2.14,16,5,1317.2,36.71,1353.91
33.11,247.17,18.03,51.06,7.62,0.0,2.74,17,5,714.15,315.43,1029.58
34.55,24.94,62.39,43.47,5.37,0.0,5.84,18,5,83.95,59.98,143.92
32.41,0.0,13.2,55.42,1.94,0.0,6.08,19,5,0.0,32.46,32.46
32.87,0.0,2.95,50.58,2.28,0.0,3.42,20,5,2.4,0.0,2.4
27.12,0.0,45.5,67.6,2.09,0.0,2.96,21,5,8.86,0.0,8.86
28.87,0.0,21.96,69.02,2.81,0.0,4.36,22,5,4.44,0.0,4.44
26.9,0.0,17.67,72.55,2.98,0.0,3.18,23,5,0.0,39.31,39.31
27.5,0.0,15.9,48.92,5.81,0.0,4.78,0,5,10.13,88.11,98.24
26.76,0.0,28.86,72.67,3.01,0.0,3.82,1,5,0.0,0.0,0.0
24.49,0.0,42.99,71.42,5.13,0.0,4.94,2,5,44.78,42.72,87.5
24.32,0.0,42.4,75.43,6.89,0.0,4.91,3,5,0.0,192.67,192.67
25.39,0.0,34.7,75.57,1.57,0.0,2.87,4,5,37.35,0.0,37.35
24.71,0.0,48.49,64.41,0.5,0.0,3.22,5,5,0.0,0.0,0.0
28.11,3.34,12.85,58.03,6.67,0.0,3.87,6,5,8.5,181.4,189.9
27.33,258.06,2.36,68.82,2.35,0.0,5.28,7,5,708.96,0.0,708.96
24.73,356.05,52.44,77.04,1.84,0.0,5.26,8,5,980.98,0.0,980.98
29.82,646.68,20.21,53.2,2.66,0.0,3.54,9,5,1746.74,0.22,1746.96
30.12,680.85,47.53,63.36,2.04,0.0,3.37,10,5,1890.88,1.08,1891.96
30.44,941.01,7.33,58.32,5.65,0.0,4.18,11,5,2576.04,92.28,2668.32
32.07,878.57,28.78,56.34,4.51,0.0,3.82,12,5,2370.35,14.14,2384.49
34.88,897.16,15.05,54.03,1.93,0.0,4.04,13,5,2409.09,0.13,2409.22
37.21,792.02,26.9,59.59,4.21,0.0,3.69,14,5,2133.74,1.64,2135.38
35.86,625.2,35.83,60.6,2.17,0.0,1.2,15,5,1732.76,2.35,1735.11
34.31,362.05,39.57,50.73,2.11,0.0,3.74,16,5,983.53,1.87,985.4
35.4,268.94,22.58,45.53,4.28,0.0,3.51,17,5,729.19,9.62,738.81
33.23,14.76,11.76,67.72,4.7,0.0,3.49,18,5,33.86,19.06,52.92
31.84,0.0,22.17,67.21,2.93,0.0,4.02,19,5,0.0,0.0,0.0
29.95,0.0,55.79,72.97,5.4,0.0,2.19,20,5,0.0,40.0,40.0
27.76,0.0,28.27,70.07,6.06,0.0,4.14,21,5,0.0,91.26,91.26
28.51,0.0,5.47,75.46,7.09,0.0,2.95,22,5,0.0,237.4,237.4
28.12,0.0,18.97,46.72,4.46,0.0,1.88,23,5,2.96,9.36,12.31
26.78,0.0,31.06,65.93,2.24,0.0,4.32,0,5,29.66,22.23,51.89
25.51,0.0,52.37,62.84,5.29,0.0,4.17,1,5,0.0,50.32,50.32
24.21,0.0,60.57,85.83,1.52,0.0,1.89,2,5,13.21,5.88,19.09
26.37,0.0,39.28,57.76,2.01,0.0,2.15,3,5,0.0,6.13,6.13
23.66,0.0,16.87,59.87,6.02,0.0,2.38,4,5,0.0,83.48,83.48
27.3,0.0,15.67,61.23,7.0,0.0,2.04,5,5,0.0,216.59,216.59
25.42,36.86,25.92,64.29,1.18,0.0,3.02,6,5,71.33,0.0,71.33
26.83,236.56,27.17,63.79,2.75,0.0,4.25,7,5,651.12,14.48,665.6
26.97,446.03,17.26,73.87,4.48,0.0,4.25,8,5,1246.42,7.38,1253.8
29.71,718.19,6.67,75.2,7.52,0.0,3.13,9,5,2017.19,304.39,2321.59
33.22,736.3,35.04,66.9,4.14,0.0,1.9,10,5,2053.62,0.08,2053.7
33.74,933.4,16.45,78.34,5.9,0.0,3.91,11,5,2523.17,95.46,2618.63
35.47,894.31,36.98,66.71,7.2,0.0,4.19,12,5,2424.27,233.15,2657.42
35.58,846.55,33.79,51.25,3.85,0.0,2.96,13,5,2299.41,20.75,2320.15
33.64,653.52,50.69,57.74,5.23,0.0,2.57,14,5,1824.24,46.68,1870.92
34.97,438.62,62.4,63.37,4.69,0.0,3.64,15,5,1162.43,31.34,1193.77
34.12,492.89,8.47,48.8,4.75,0.0,2.7,16,5,1350.05,17.98,1368.03
36.79,243.91,11.71,52.36,3.84,0.0,1.54,17,5,621.8,0.1,621.9
32.2,0.0,57.86,65.56,4.45,0.0,2.32,18,5,4.23,16.72,20.95
34.3,0.0,43.61,73.13,4.05,0.0,2.81,19,5,0.0,10.87,10.87
33.1,0.0,11.13,59.55,4.53,0.0,4.81,20,5,0.0,1.12,1.12
33.21,0.0,59.34,60.7,3.77,0.0,2.77,21,5,27.66,22.13,49.79
28.55,0.0,7.51,68.87,2.26,0.0,2.97,22,5,0.0,5.7,5.7
29.03,0.0,9.46,50.29,4.89,0.0,3.82,23,5,18.77,10.13,28.91
30.42,0.0,22.45,59.6,3.13,0.0,3.93,0,5,5.0,0.0,5.0
25.28,0.0,44.36,61.83,1.66,0.0,2.31,1,5,35.26,0.0,35.26
23.4,0.0,19.28,77.13,6.21,0.0,3.41,2,5,38.48,103.74,142.22
22.72,0.0,33.71,68.23,2.01,0.0,5.11,3,5,0.0,14.76,14.76
26.78,0.0,4.21,76.6,3.97,0.0,4.08,4,5,16.3,9.35,25.66
23.38,0.0,69.78,74.43,5.09,0.0,4.36,5,5,57.64,22.33,79.97
26.44,0.0,17.46,65.99,4.6,0.0,4.32,6,5,12.04,26.63,38.67
28.69,217.34,34.43,60.07,1.88,0.0,2.73,7,5,606.11,0.0,606.11
29.52,447.58,29.18,57.87,2.09,0.0,4.81,8,5,1182.05,0.0,1182.05
31.17,634.6,28.49,74.49,1.81,0.0,2.97,9,5,1722.4,7.4,1729.8
32.16,829.26,10.8,44.12,1.23,0.0,3.18,10,5,2261.22,0.0,2261.22
34.95,963.36,4.66,56.38,2.6,0.0,3.31,11,5,2696.06,0.0,2696.06
32.64,953.18,16.15,60.51,3.88,0.0,5.02,12,5,2562.06,1.27,2563.33
33.85,826.2,36.56,40.31,1.96,0.0,5.26,13,5,2206.66,10.43,2217.09
34.21,831.85,17.9,68.42,8.46,0.0,2.19,14,5,2307.91,506.41,2814.32
36.78,559.93,42.51,56.55,4.93,0.0,4.15,15,5,1512.81,30.23,1543.04
36.72,401.17,41.24,60.79,4.21,0.0,1.31,16,5,1120.63,7.84,1128.47
35.54,251.75,5.96,62.3,4.81,0.0,4.56,17,5,643.97,30.76,674.73
35.85,2.18,21.66,63.27,3.41,0.0,2.84,18,5,0.0,0.0,0.0
31.27,0.0,33.41,67.95,3.59,0.0,4.15,19,5,0.0,2.76,2.76
34.33,0.0,14.01,64.28,6.67,0.0,4.35,20,5,0.0,166.19,166.19
32.82,0.0,50.28,62.74,5.09,0.0,2.47,21,5,0.0,23.77,23.77
30.35,0.0,22.38,70.5,4.24,0.0,4.64,22,5,13.36,7.41,20.77
30.71,0.0,7.39,83.95,7.79,0.0,2.99,23,5,34.6,359.54,394.14
24.59,0.0,50.6,62.66,4.69,0.0,1.79,0,5,0.0,8.48,8.48
25.49,0.0,31.35,72.53,3.21,0.0,4.02,1,5,0.0,11.7,11.7
24.68,0.0,28.09,76.1,0.99,0.0,4.15,2,5,45.08,0.0,45.08
26.69,0.0,24.15,54.66,3.17,0.0,4.77,3,5,34.3,0.0,34.3
24.2,0.0,9.95,85.1,7.24,0.0,2.48,4,5,0.0,253.84,253.84
27.42,0.0,16.48,71.31,0.96,0.0,1.57,5,5,39.82,0.0,39.82
29.13,0.0,3.08,66.54,2.03,0.0,3.28,6,5,0.0,0.0,0.0
29.15,182.74,31.86,61.14,5.79,0.0,3.5,7,5,499.66,91.81,591.47
29.74,490.77,20.58,70.08,3.03,0.0,2.74,8,5,1398.98,6.0,1404.98
29.13,660.6,11.51,55.11,2.04,0.0,2.91,9,5,1848.24,9.09,1857.33
30.63,866.3,7.82,76.08,5.85,0.0,3.42,10,5,2390.47,95.41,2485.88
34.98,925.93,12.56,65.4,4.07,0.0,1.75,11,5,2579.06,17.55,2596.6
35.31,983.21,15.74,55.64,4.01,0.0,3.01,12,5,2728.29,12.08,2740.37
34.88,911.82,16.63,68.67,2.65,0.0,4.39,13,5,2434.58,0.0,2434.58
34.81,605.72,52.84,43.3,4.77,0.0,5.01,14,5,1604.19,54.78,1658.97
32.57,686.56,17.34,51.86,6.33,0.0,2.4,15,5,1923.75,152.38,2076.13
33.83,496.92,17.68,58.9,5.3,0.0,3.75,16,5,1312.16,85.96,1398.12
37.81,233.66,44.46,54.47,4.38,0.0,5.44,17,5,613.47,13.3,626.78
32.22,0.0,12.08,63.96,2.96,0.0,4.52,18,5,25.34,0.0,25.34
33.39,0.0,70.04,60.62,6.25,0.0,4.17,19,5,0.0,101.36,101.36
33.41,0.0,16.3,68.91,4.11,0.0,2.54,20,5,0.0,0.0,0.0
28.73,0.0,32.75,52.9,6.68,0.0,5.2,21,5,0.0,165.11,165.11
29.59,0.0,52.88,48.21,2.44,0.0,3.19,22,5,0.0,24.0,24.0
29.52,0.0,30.04,52.43,4.64,0.0,3.13,23,5,0.0,37.47,37.47
27.16,0.0,4.24,56.06,7.44,0.0,4.5,0,5,0.0,276.77,276.77
30.65,0.0,20.24,62.59,3.08,0.0,3.61,1,5,0.0,7.03,7.03
23.35,0.0,34.85,69.94,7.82,0.0,4.27,2,5,0.0,336.36,336.36
27.27,0.0,4.88,68.96,3.18,0.0,4.66,3,5,0.0,9.84,9.84
25.59,0.0,4.85,71.32,3.41,0.0,4.55,4,5,0.96,3.13,4.08
27.51,0.0,52.54,68.35,5.77,0.0,3.4,5,5,12.33,100.95,113.29
27.81,0.0,28.14,53.49,2.47,0.0,5.7,6,5,0.0,1.09,1.09
27.08,258.88,7.75,64.95,4.98,0.0,7.49,7,5,671.42,0.0,671.42
29.73,454.55,16.31,59.43,2.68,0.0,4.03,8,5,1274.73,0.0,1274.73
27.89,675.1,25.03,75.54,4.27,0.0,5.16,9,5,1841.59,10.45,1852.04
32.88,732.24,31.75,62.57,5.5,0.0,4.42,10,5,2005.14,61.73,2066.86
33.63,944.62,11.76,73.77,0.73,0.0,3.69,11,5,2544.31,0.0,2544.31
35.17,839.15,34.86,49.14,1.37,0.0,4.11,12,5,2266.1,32.2,2298.3
36.6,816.54,33.36,52.94,7.43,0.0,3.32,13,5,2241.08,280.86,2521.94
36.06,759.81,23.92,63.3,5.85,0.0,3.16,14,5,2139.94,85.07,2225.01
35.9,644.31,21.25,52.21,6.51,0.0,3.19,15,5,1794.3,143.15,1937.45
34.19,462.16,19.78,61.25,3.42,0.0,4.21,16,5,1236.09,0.0,1236.09
33.94,214.81,30.34,53.67,5.05,0.0,4.69,17,5,536.82,16.94,553.76
36.0,13.5,17.18,65.39,11.35,0.0,4.0,18,5,28.5,1635.38,1663.88
35.34,0.0,24.52,45.63,3.39,0.0,3.83,19,5,27.35,2.1,29.44
31.62,0.0,19.27,76.66,6.16,0.0,4.66,20,5,0.0,116.32,116.32
30.75,0.0,21.47,68.53,1.29,0.0,2.7,21,5,0.0,16.97,16.97
28.03,0.0,34.28,69.62,3.99,0.0,2.99,22,5,0.0,0.87,0.87
29.94,0.0,40.13,66.5,2.86,0.0,3.79,23,5,0.0,20.32,20.32
28.21,0.0,25.54,59.87,3.87,0.0,3.2,0,5,5.88,0.0,5.88
29.33,0.0,70.03,69.76,1.57,0.0,5.15,1,5,19.63,0.0,19.63
24.6,0.0,24.52,65.62,3.05,0.0,2.78,2,5,0.0,0.0,0.0
25.18,0.0,19.16,52.25,1.27,0.0,3.4,3,5,19.72,0.0,19.72
26.27,0.0,5.31,68.52,3.5,0.0,3.54,4,5,4.07,20.03,24.1
27.39,0.0,19.33,60.49,3.44,0.0,4.39,5,5,0.0,6.27,6.27
26.89,2.07,31.13,68.2,2.85,0.0,3.53,6,5,11.74,5.88,17.62
26.94,207.97,56.96,66.85,7.75,0.0,2.62,7,5,595.85,318.46,914.31
30.78,416.9,27.14,51.04,1.32,0.0,4.61,8,5,1157.55,2.76,1160.32
31.83,641.64,19.41,73.9,5.94,0.0,4.02,9,5,1740.38,70.83,1811.21
30.67,762.62,24.53,57.17,2.98,0.0,3.47,10,5,2100.02,0.0,2100.02
35.28,586.48,62.48,65.5,2.12,0.0,4.47,11,5,1540.04,0.75,1540.79
36.04,781.39,41.45,50.34,2.54,0.0,5.33,12,5,2011.4,0.0,2011.4
35.28,794.58,41.83,57.06,6.86,0.0,4.39,13,5,2128.6,227.67,2356.27
35.7,829.16,22.05,58.7,5.94,0.0,3.7,14,5,2242.99,87.65,2330.65
